dia_Id,Dia;hora_Id,Hora,dia_Id;Dir.Med._a_1100cm,Humedad._a_620cm,Irradia.._a_200cm,Presion._a_150cm,Sig.Dir._a_1100cm,Sig.Vel._a_1100cm,Tem.Aire._a_620cm,Vel.Max._a_1100cm,Vel.Med._a_1100cm,hora_Id
"0,""2017-1-09""";"1163,""01:50"",8";"341.2,""85.7"",""1.15"",""965.31"",""19.42"",""0.75"",""6.63"",""4.21"",""2.4"",1163"
"0,""2017-1-09""";"1164,""02:00"",8";"355.9,""84.8"",""1.26"",""965.38"",""15.73"",""0.6"",""6.64"",""3.92"",""2.27"",1164"
"0,""2017-1-09""";"1165,""02:10"",8";"18.32,""84.3"",""1.34"",""965.39"",""13.48"",""0.53"",""6.6"",""3.63"",""2.43"",1165"
"0,""2017-1-09""";"1166,""02:20"",8";"32.83,""83.9"",""1.09"",""965.51"",""9.89"",""0.43"",""6.6"",""3.14"",""2.2"",1166"
"0,""2017-1-09""";"1167,""02:30"",8";"43.37,""83.5"",""0.94"",""965.45"",""17.41"",""0.68"",""6.66"",""4.51"",""2.07"",1167"
"0,""2017-1-09""";"1168,""02:40"",8";"37.0,""83.6"",""1.13"",""965.51"",""23.84"",""1.13"",""6.63"",""5.59"",""2.7"",1168"
"0,""2017-1-09""";"1169,""02:50"",8";"32.28,""82.2"",""0.98"",""965.43"",""15.51"",""1.13"",""6.64"",""7.06"",""3.78"",1169"
"0,""2017-1-09""";"1170,""03:00"",8";"41.49,""81.1"",""0.92"",""965.42"",""22.0"",""1.28"",""6.7"",""5.98"",""2.99"",1170"
"0,""2017-1-09""";"1171,""03:10"",8";"41.94,""80.8"",""1.09"",""965.48"",""12.4"",""0.98"",""6.72"",""6.08"",""3.57"",1171"
"0,""2017-1-09""";"1172,""03:20"",8";"50.66,""80.8"",""1.42"",""965.4"",""15.08"",""1.16"",""6.72"",""5.68"",""2.97"",1172"
"0,""2017-1-09""";"1173,""03:30"",8";"35.62,""81.0"",""1.11"",""965.37"",""11.62"",""0.6"",""6.68"",""4.7"",""3.05"",1173"
"0,""2017-1-09""";"1174,""03:40"",8";"33.18,""80.8"",""0.97"",""965.25"",""10.17"",""0.38"",""6.63"",""3.43"",""2.4"",1174"
"0,""2017-1-09""";"1175,""03:50"",8";"27.02,""81.0"",""1.49"",""965.15"",""10.37"",""0.38"",""6.63"",""2.74"",""1.97"",1175"
"0,""2017-1-09""";"1176,""04:00"",8";"34.12,""80.4"",""0.9"",""965.02"",""11.48"",""0.41"",""6.72"",""3.92"",""2.38"",1176"
"0,""2017-1-09""";"1177,""04:10"",8";"2.42,""80.2"",""0.84"",""965.04"",""14.24"",""0.53"",""6.73"",""3.33"",""2.0"",1177"
"0,""2017-1-09""";"1178,""04:20"",8";"20.18,""78.64"",""0.97"",""965.01"",""20.08"",""0.53"",""6.78"",""3.53"",""2.3"",1178"
"0,""2017-1-09""";"1179,""04:30"",8";"31.81,""78.2"",""0.48"",""964.86"",""11.55"",""0.38"",""6.81"",""3.04"",""2.08"",1179"
"0,""2017-1-09""";"1180,""04:40"",8";"6.75,""78.44"",""0.5"",""964.8"",""11.36"",""0.48"",""6.75"",""3.33"",""2.09"",1180"
"0,""2017-1-09""";"1181,""04:50"",8";"354.3,""79.04"",""0.26"",""964.84"",""15.39"",""0.5"",""6.64"",""3.33"",""2.05"",1181"
"0,""2017-1-09""";"1182,""05:00"",8";"353.7,""81.1"",""0.16"",""964.74"",""13.82"",""0.4"",""6.52"",""2.74"",""1.84"",1182"
"0,""2017-1-09""";"1183,""05:10"",8";"355.5,""82.7"",""0.14"",""964.73"",""12.68"",""0.37"",""6.33"",""2.65"",""1.77"",1183"
"0,""2017-1-09""";"1184,""05:20"",8";"8.92,""83.7"",""0.08"",""964.74"",""10.21"",""0.31"",""6.21"",""2.35"",""1.41"",1184"
"0,""2017-1-09""";"1185,""05:30"",8";"9.64,""83.5"",""0.08"",""964.54"",""20.34"",""0.65"",""6.12"",""2.35"",""1.05"",1185"
"0,""2017-1-09""";"1186,""05:40"",8";"334.4,""84.3"",""0.22"",""964.61"",""14.59"",""0.17"",""6.04"",""1.47"",""0.87"",1186"
"0,""2017-1-09""";"1187,""05:50"",8";"332.9,""83.4"",""0.27"",""964.71"",""12.12"",""0.31"",""6.08"",""2.35"",""1.5"",1187"
"0,""2017-1-09""";"1188,""06:00"",8";"345.3,""83.5"",""0.27"",""964.61"",""23.41"",""0.4"",""5.92"",""1.96"",""1.29"",1188"
"0,""2017-1-09""";"1189,""06:10"",8";"356.3,""83.3"",""0.28"",""964.5"",""23.48"",""0.36"",""5.87"",""2.25"",""1.01"",1189"
"0,""2017-1-09""";"1190,""06:20"",8";"336.8,""84.4"",""0.15"",""964.64"",""21.27"",""0.42"",""5.73"",""2.25"",""0.97"",1190"
"0,""2017-1-09""";"1191,""06:30"",8";"328.0,""86.0"",""0.25"",""964.64"",""14.29"",""0.45"",""5.41"",""2.84"",""1.74"",1191"
"0,""2017-1-09""";"1192,""06:40"",8";"354.6,""86.5"",""0.28"",""964.6"",""12.9"",""0.25"",""5.16"",""2.55"",""1.93"",1192"
"0,""2017-1-09""";"1193,""06:50"",8";"17.35,""85.4"",""0.21"",""964.54"",""10.98"",""0.41"",""5.18"",""2.45"",""1.4"",1193"
"0,""2017-1-09""";"1194,""07:00"",8";"6.0,""85.9"",""0.17"",""964.4"",""21.56"",""0.28"",""5.09"",""1.37"",""0.53"",1194"
"0,""2017-1-09""";"1195,""07:10"",8";"6.81,""85.2"",""0.15"",""964.31"",""24.37"",""0.33"",""5.16"",""1.37"",""0.64"",1195"
"0,""2017-1-09""";"1196,""07:20"",8";"289.8,""84.9"",""0.18"",""964.4"",""23.18"",""0.52"",""5.24"",""2.06"",""0.98"",1196"
"0,""2017-1-09""";"1197,""07:30"",8";"297.6,""87.3"",""0.37"",""964.47"",""22.27"",""0.36"",""4.73"",""2.16"",""1.3"",1197"
"0,""2017-1-09""";"1198,""07:40"",8";"289.8,""89.3"",""1.21"",""964.41"",""18.82"",""0.41"",""4.09"",""1.96"",""0.97"",1198"
"0,""2017-1-09""";"1199,""07:50"",8";"271.4,""89.5"",""3.4"",""964.45"",""24.17"",""0.4"",""3.99"",""2.16"",""0.95"",1199"
"0,""2017-1-09""";"1200,""08:00"",8";"235.6,""89.3"",""11.26"",""964.33"",""7.3"",""0.26"",""4.05"",""2.35"",""1.72"",1200"
"0,""2017-1-09""";"1201,""08:10"",8";"262.4,""89.4"",""22.1"",""964.37"",""12.13"",""0.46"",""4.09"",""2.45"",""1.42"",1201"
"0,""2017-1-09""";"1202,""08:20"",8";"269.2,""86.9"",""59.88"",""964.4"",""9.82"",""0.48"",""4.54"",""2.45"",""1.42"",1202"
"0,""2017-1-09""";"1203,""08:30"",8";"246.4,""84.2"",""80.5"",""964.23"",""16.76"",""0.36"",""5.08"",""1.57"",""0.66"",1203"
"0,""2017-1-09""";"1204,""08:40"",8";"261.4,""82.9"",""104.0"",""964.22"",""17.91"",""0.53"",""5.3"",""1.67"",""0.7"",1204"
"0,""2017-1-09""";"1205,""08:50"",8";"278.8,""80.1"",""127.4"",""964.34"",""20.03"",""0.24"",""5.78"",""1.08"",""0.43"",1205"
"0,""2017-1-09""";"1206,""09:00"",8";"312.9,""81.2"",""149.0"",""964.36"",""20.34"",""0.25"",""5.47"",""1.47"",""0.75"",1206"
"0,""2017-1-09""";"1207,""09:10"",8";"311.9,""77.4"",""172.8"",""964.35"",""37.17"",""0.3"",""6.09"",""1.57"",""0.31"",1207"
"0,""2017-1-09""";"1208,""09:20"",8";"269.0,""77.37"",""195.7"",""964.47"",""39.26"",""0.27"",""6.06"",""1.18"",""0.56"",1208"
"0,""2017-1-09""";"1209,""09:30"",8";"306.2,""77.39"",""219.3"",""964.67"",""33.65"",""0.28"",""6.08"",""1.08"",""0.45"",1209"
"0,""2017-1-09""";"1210,""09:40"",8";"328.1,""76.03"",""242.3"",""964.8"",""15.21"",""0.39"",""6.49"",""2.06"",""0.99"",1210"
"0,""2017-1-09""";"1211,""09:50"",8";"324.0,""75.87"",""270.1"",""965.03"",""26.04"",""0.5"",""6.58"",""1.96"",""0.69"",1211"
"0,""2017-1-09""";"1212,""10:00"",8";"2.5,""74.07"",""305.8"",""964.85"",""21.74"",""0.44"",""6.94"",""1.96"",""0.44"",1212"
"0,""2017-1-09""";"1213,""10:10"",8";"12.63,""74.37"",""291.1"",""965.0"",""22.38"",""0.43"",""6.92"",""2.16"",""1.18"",1213"
"0,""2017-1-09""";"1214,""10:20"",8";"33.21,""72.23"",""278.4"",""965.04"",""26.21"",""0.69"",""7.37"",""4.02"",""1.97"",1214"
"0,""2017-1-09""";"1215,""10:30"",8";"53.04,""70.18"",""190.5"",""965.14"",""10.9"",""0.72"",""7.62"",""5.49"",""3.59"",1215"
"0,""2017-1-09""";"1216,""10:40"",8";"53.7,""70.14"",""173.2"",""965.08"",""14.06"",""0.7"",""7.58"",""4.61"",""2.86"",1216"
"0,""2017-1-09""";"1217,""10:50"",8";"56.68,""69.07"",""184.2"",""964.95"",""21.85"",""0.59"",""7.91"",""3.33"",""1.57"",1217"
"0,""2017-1-09""";"1218,""11:00"",8";"23.03,""70.2"",""213.9"",""964.76"",""25.24"",""0.92"",""7.64"",""4.31"",""2.54"",1218"
"0,""2017-1-09""";"1219,""11:10"",8";"8.23,""68.47"",""219.7"",""964.62"",""36.71"",""0.88"",""8.08"",""4.31"",""1.82"",1219"
"0,""2017-1-09""";"1220,""11:20"",8";"33.74,""67.86"",""244.3"",""964.53"",""26.06"",""0.8"",""8.32"",""3.43"",""1.51"",1220"
"0,""2017-1-09""";"1221,""11:30"",8";"59.31,""67.83"",""344.2"",""964.16"",""33.61"",""0.89"",""8.26"",""3.92"",""2.16"",1221"
"0,""2017-1-09""";"1222,""11:40"",8";"24.85,""68.3"",""316.5"",""964.04"",""14.15"",""0.74"",""8.1"",""4.31"",""2.68"",1222"
"0,""2017-1-09""";"1223,""11:50"",8";"37.6,""67.16"",""322.3"",""963.92"",""22.27"",""0.99"",""8.32"",""5.0"",""2.23"",1223"
"0,""2017-1-09""";"1224,""12:00"",8";"51.94,""67.56"",""290.5"",""963.74"",""16.16"",""0.76"",""8.19"",""4.21"",""2.62"",1224"
"0,""2017-1-09""";"1225,""12:10"",8";"49.99,""66.47"",""357.4"",""963.55"",""21.01"",""0.73"",""8.5"",""4.51"",""2.07"",1225"
"0,""2017-1-09""";"1226,""12:20"",8";"36.94,""62.81"",""467.1"",""963.41"",""46.11"",""0.95"",""9.42"",""4.31"",""1.15"",1226"
"0,""2017-1-09""";"1227,""12:30"",8";"37.69,""65.42"",""400.9"",""963.14"",""26.57"",""0.93"",""8.94"",""4.12"",""1.97"",1227"
"0,""2017-1-09""";"1228,""12:40"",8";"40.84,""62.78"",""437.0"",""962.98"",""27.07"",""0.66"",""9.56"",""3.14"",""1.7"",1228"
"0,""2017-1-09""";"1229,""12:50"",8";"33.69,""63.26"",""431.9"",""962.77"",""20.03"",""0.62"",""9.48"",""3.53"",""1.86"",1229"
"0,""2017-1-09""";"1230,""13:00"",8";"43.56,""62.41"",""422.7"",""962.73"",""27.12"",""1.25"",""9.64"",""5.39"",""2.23"",1230"
"0,""2017-1-09""";"1231,""13:10"",8";"23.4,""62.76"",""420.6"",""962.73"",""23.72"",""0.96"",""9.41"",""5.49"",""2.96"",1231"
"0,""2017-1-09""";"1232,""13:20"",8";"13.32,""61.72"",""412.1"",""962.69"",""25.91"",""1.0"",""9.7"",""5.39"",""2.88"",1232"
"0,""2017-1-09""";"1233,""13:30"",8";"18.31,""60.9"",""402.8"",""962.47"",""26.17"",""0.85"",""9.85"",""4.21"",""2.37"",1233"
"0,""2017-1-09""";"1234,""13:40"",8";"24.59,""59.75"",""393.9"",""962.36"",""21.2"",""1.73"",""9.89"",""7.25"",""4.27"",1234"
"0,""2017-1-09""";"1235,""13:50"",8";"27.55,""60.07"",""382.2"",""962.21"",""19.39"",""0.99"",""9.72"",""6.76"",""4.37"",1235"
"0,""2017-1-09""";"1236,""14:00"",8";"66.76,""59.36"",""366.5"",""962.08"",""26.86"",""0.9"",""9.93"",""5.88"",""3.32"",1236"
"0,""2017-1-09""";"1237,""14:10"",8";"69.9,""59.52"",""348.8"",""961.83"",""22.45"",""0.9"",""10.16"",""4.9"",""2.45"",1237"
"0,""2017-1-09""";"1238,""14:20"",8";"70.15,""59.62"",""331.2"",""961.84"",""17.41"",""0.76"",""10.18"",""4.7"",""2.21"",1238"
"0,""2017-1-09""";"1239,""14:30"",8";"76.0,""59.36"",""312.6"",""961.63"",""16.14"",""1.01"",""10.35"",""4.41"",""2.18"",1239"
"0,""2017-1-09""";"1240,""14:40"",8";"67.34,""59.89"",""293.6"",""961.55"",""21.02"",""0.84"",""10.15"",""4.51"",""2.41"",1240"
"0,""2017-1-09""";"1241,""14:50"",8";"65.09,""60.14"",""273.5"",""961.59"",""14.13"",""0.93"",""9.97"",""4.9"",""2.99"",1241"
"0,""2017-1-09""";"1242,""15:00"",8";"78.1,""60.56"",""252.4"",""961.42"",""20.03"",""0.94"",""9.87"",""5.59"",""3.34"",1242"
"0,""2017-1-09""";"1243,""15:10"",8";"51.34,""60.73"",""230.8"",""961.56"",""14.92"",""0.86"",""10.04"",""5.39"",""2.78"",1243"
"0,""2017-1-09""";"1244,""15:20"",8";"67.77,""60.37"",""206.8"",""961.39"",""22.94"",""0.87"",""10.23"",""4.21"",""2.07"",1244"
"0,""2017-1-09""";"1245,""15:30"",8";"72.72,""61.07"",""183.8"",""961.25"",""18.1"",""0.74"",""10.1"",""4.41"",""2.4"",1245"
"0,""2017-1-09""";"1246,""15:40"",8";"59.41,""61.95"",""160.5"",""961.31"",""11.65"",""0.68"",""9.92"",""4.51"",""3.02"",1246"
"0,""2017-1-09""";"1247,""15:50"",8";"51.46,""60.91"",""122.8"",""961.54"",""12.78"",""0.84"",""10.24"",""5.0"",""2.64"",1247"
"0,""2017-1-09""";"1248,""16:00"",8";"53.89,""62.03"",""29.54"",""961.53"",""17.52"",""0.57"",""9.96"",""3.92"",""2.34"",1248"
"0,""2017-1-09""";"1249,""16:10"",8";"73.57,""62.34"",""26.14"",""961.35"",""19.42"",""0.35"",""9.91"",""1.67"",""0.89"",1249"
"0,""2017-1-09""";"1250,""16:20"",8";"130.9,""61.9"",""21.61"",""961.23"",""64.95"",""0.29"",""10.06"",""1.27"",""0.41"",1250"
"0,""2017-1-09""";"1251,""16:30"",8";"90.6,""61.08"",""36.0"",""961.29"",""17.58"",""0.45"",""10.25"",""2.16"",""1.06"",1251"
"0,""2017-1-09""";"1252,""16:40"",8";"52.42,""61.08"",""21.41"",""961.42"",""17.39"",""0.43"",""10.29"",""2.16"",""1.03"",1252"
"0,""2017-1-09""";"1253,""16:50"",8";"37.34,""61.54"",""11.4"",""961.48"",""18.1"",""0.26"",""10.2"",""1.27"",""0.72"",1253"
"0,""2017-1-09""";"1254,""17:00"",8";"29.18,""62.79"",""1.54"",""961.44"",""13.76"",""0.24"",""9.85"",""1.57"",""1.06"",1254"
"0,""2017-1-09""";"1255,""17:10"",8";"30.78,""63.81"",""0.52"",""961.52"",""11.8"",""0.22"",""9.57"",""1.67"",""1.07"",1255"
"0,""2017-1-09""";"1256,""17:20"",8";"6.96,""64.66"",""0.1"",""961.53"",""25.56"",""0.37"",""9.39"",""2.16"",""1.08"",1256"
"0,""2017-1-09""";"1257,""17:30"",8";"358.5,""66.31"",""0.01"",""961.59"",""14.05"",""0.26"",""8.98"",""1.67"",""0.98"",1257"
"0,""2017-1-09""";"1258,""17:40"",8";"29.26,""66.0"",""0.02"",""961.47"",""25.05"",""0.24"",""9.01"",""1.67"",""1.09"",1258"
"0,""2017-1-09""";"1259,""17:50"",8";"61.31,""65.89"",""0.04"",""961.38"",""13.96"",""0.19"",""9.12"",""1.47"",""0.89"",1259"
"0,""2017-1-09""";"1260,""18:00"",8";"53.62,""66.49"",""0.04"",""961.33"",""16.42"",""0.4"",""9.04"",""2.16"",""1.25"",1260"
"0,""2017-1-09""";"1261,""18:10"",8";"5.26,""67.8"",""0.04"",""961.3"",""18.38"",""0.32"",""8.73"",""1.76"",""0.95"",1261"
"0,""2017-1-09""";"1262,""18:20"",8";"279.1,""69.32"",""0.01"",""961.41"",""37.48"",""0.53"",""8.32"",""2.06"",""0.85"",1262"
"0,""2017-1-09""";"1263,""18:30"",8";"289.7,""70.95"",""0.02"",""961.49"",""20.42"",""0.24"",""7.82"",""1.47"",""0.56"",1263"
"0,""2017-1-09""";"1264,""18:40"",8";"285.8,""71.17"",""0.02"",""961.45"",""21.34"",""0.29"",""7.76"",""1.18"",""0.5"",1264"
"0,""2017-1-09""";"1265,""18:50"",8";"304.3,""72.66"",""0.06"",""961.44"",""14.79"",""0.18"",""7.45"",""1.08"",""0.46"",1265"
"0,""2017-1-09""";"1266,""19:00"",8";"291.9,""72.43"",""0.04"",""961.45"",""13.36"",""0.19"",""7.48"",""0.69"",""0.2"",1266"
"0,""2017-1-09""";"1267,""19:10"",8";"245.3,""73.42"",""0.09"",""961.39"",""13.75"",""0.2"",""7.28"",""0.69"",""0.3"",1267"
"0,""2017-1-09""";"1268,""19:20"",8";"256.4,""73.67"",""0.07"",""961.26"",""12.62"",""0.17"",""7.19"",""0.98"",""0.47"",1268"
"0,""2017-1-09""";"1269,""19:30"",8";"241.5,""74.47"",""0.13"",""961.21"",""9.51"",""0.23"",""6.86"",""1.27"",""0.82"",1269"
"0,""2017-1-09""";"1270,""19:40"",8";"214.6,""75.48"",""0.3"",""960.93"",""11.68"",""0.41"",""6.61"",""1.47"",""0.96"",1270"
"0,""2017-1-09""";"1271,""19:50"",8";"188.5,""74.92"",""0.31"",""960.67"",""34.7"",""0.38"",""6.71"",""1.86"",""0.99"",1271"
"0,""2017-1-09""";"1272,""20:00"",8";"179.3,""76.34"",""0.24"",""960.7"",""29.51"",""0.56"",""6.34"",""2.16"",""0.53"",1272"
"0,""2017-1-09""";"1273,""20:10"",8";"223.0,""77.95"",""0.24"",""960.68"",""11.22"",""0.5"",""6.07"",""2.25"",""1.15"",1273"
"0,""2017-1-09""";"1274,""20:20"",8";"235.6,""77.15"",""0.2"",""960.7"",""23.59"",""0.35"",""6.3"",""1.47"",""0.72"",1274"
"0,""2017-1-09""";"1275,""20:30"",8";"265.4,""76.97"",""0.41"",""960.6"",""28.41"",""0.13"",""6.41"",""0.49"",""0.11"",1275"
"0,""2017-1-09""";"1276,""20:40"",8";"351.6,""77.92"",""0.78"",""960.37"",""12.35"",""0.18"",""6.2"",""0.78"",""0.14"",1276"
"0,""2017-1-09""";"1277,""20:50"",8";"277.6,""78.79"",""0.69"",""960.23"",""55.67"",""0.22"",""5.96"",""0.78"",""0.23"",1277"
"0,""2017-1-09""";"1278,""21:00"",8";"223.8,""78.1"",""0.66"",""959.95"",""13.03"",""0.15"",""6.05"",""0.88"",""0.44"",1278"
"0,""2017-1-09""";"1279,""21:10"",8";"188.7,""77.81"",""0.69"",""959.66"",""27.97"",""0.25"",""6.08"",""0.98"",""0.43"",1279"
"0,""2017-1-09""";"1280,""21:20"",8";"234.2,""79.09"",""0.6"",""959.53"",""20.98"",""0.18"",""5.84"",""1.08"",""0.66"",1280"
"0,""2017-1-09""";"1281,""21:30"",8";"279.7,""78.99"",""0.48"",""959.55"",""25.69"",""0.26"",""5.83"",""1.47"",""0.45"",1281"
"0,""2017-1-09""";"1282,""21:40"",8";"314.6,""79.15"",""0.44"",""959.65"",""28.5"",""0.41"",""5.78"",""1.57"",""0.8"",1282"
"0,""2017-1-09""";"1283,""21:50"",8";"334.6,""80.3"",""0.68"",""959.64"",""24.12"",""0.4"",""5.46"",""1.96"",""0.71"",1283"
"0,""2017-1-09""";"1284,""22:00"",8";"291.6,""80.1"",""0.8"",""959.5"",""13.91"",""0.2"",""5.53"",""0.78"",""0.19"",1284"
"0,""2017-1-09""";"1285,""22:10"",8";"308.2,""80.6"",""1.02"",""959.67"",""19.52"",""0.14"",""5.36"",""0.69"",""0.21"",1285"
"0,""2017-1-09""";"1286,""22:20"",8";"40.42,""80.6"",""0.79"",""959.77"",""44.95"",""0.21"",""5.26"",""0.88"",""0.36"",1286"
"0,""2017-1-09""";"1287,""22:30"",8";"72.72,""79.4"",""1.35"",""959.82"",""14.92"",""0.15"",""5.53"",""0.88"",""0.33"",1287"
"0,""2017-1-09""";"1288,""22:40"",8";"156.1,""79.9"",""1.21"",""959.58"",""27.85"",""0.18"",""5.41"",""0.98"",""0.24"",1288"
"0,""2017-1-09""";"1289,""22:50"",8";"150.2,""79.99"",""1.17"",""959.52"",""17.12"",""0.17"",""5.57"",""0.69"",""0.17"",1289"
"0,""2017-1-09""";"1290,""23:00"",8";"171.8,""79.32"",""1.07"",""959.29"",""42.85"",""0.2"",""5.75"",""0.78"",""0.29"",1290"
"0,""2017-1-09""";"1291,""23:10"",8";"25.01,""78.36"",""1.12"",""958.98"",""16.39"",""0.07"",""5.89"",""0.39"",""0.03"",1291"
"0,""2017-1-09""";"1292,""23:20"",8";"58.09,""78.51"",""0.95"",""958.9"",""13.9"",""0.33"",""5.78"",""1.08"",""0.3"",1292"
"0,""2017-1-09""";"1293,""23:30"",8";"42.71,""78.87"",""0.7"",""958.99"",""18.46"",""0.26"",""5.6"",""1.18"",""0.56"",1293"
"0,""2017-1-09""";"1294,""23:40"",8";"358.8,""79.4"",""0.56"",""958.81"",""45.45"",""0.26"",""5.43"",""0.88"",""0.17"",1294"
"0,""2017-1-09""";"1295,""23:50"",8";"69.86,""80.0"",""0.63"",""958.64"",""12.16"",""0.2"",""5.29"",""0.88"",""0.33"",1295"
"0,""2017-1-10""";"1296,""00:00"",9";"61.47,""80.3"",""0.5"",""958.59"",""16.63"",""0.21"",""5.23"",""0.98"",""0.29"",1296"
"0,""2017-1-10""";"1297,""00:10"",9";"52.81,""80.9"",""0.71"",""958.42"",""17.68"",""0.29"",""5.06"",""1.27"",""0.5"",1297"
"0,""2017-1-10""";"1298,""00:20"",9";"56.01,""81.3"",""0.63"",""958.41"",""16.96"",""0.29"",""4.9"",""1.57"",""1.0"",1298"
"0,""2017-1-10""";"1299,""00:30"",9";"87.4,""81.5"",""0.95"",""958.32"",""13.33"",""0.46"",""4.84"",""1.76"",""0.87"",1299"
"0,""2017-1-10""";"1300,""00:40"",9";"78.31,""83.3"",""0.88"",""958.14"",""9.91"",""0.3"",""4.47"",""1.76"",""1.22"",1300"
"0,""2017-1-10""";"1301,""00:50"",9";"75.34,""83.6"",""0.79"",""957.92"",""14.41"",""0.29"",""4.46"",""1.57"",""0.79"",1301"
"0,""2017-1-10""";"1302,""01:00"",9";"86.3,""83.2"",""1.03"",""957.77"",""20.09"",""0.22"",""4.66"",""1.67"",""0.74"",1302"
"0,""2017-1-10""";"1303,""01:10"",9";"118.8,""83.9"",""0.87"",""957.53"",""15.44"",""0.22"",""4.6"",""1.57"",""1.15"",1303"
"0,""2017-1-10""";"1304,""01:20"",9";"149.4,""83.5"",""0.85"",""957.28"",""14.75"",""0.3"",""4.73"",""1.76"",""1.08"",1304"
"0,""2017-1-10""";"1305,""01:30"",9";"80.1,""83.2"",""0.79"",""957.27"",""30.35"",""0.19"",""5.04"",""1.08"",""0.34"",1305"
"0,""2017-1-10""";"1306,""01:40"",9";"53.3,""83.9"",""0.81"",""957.25"",""14.38"",""0.25"",""4.93"",""0.98"",""0.42"",1306"
"0,""2017-1-10""";"1307,""01:50"",9";"104.9,""84.1"",""0.88"",""957.12"",""30.6"",""0.14"",""5.13"",""0.59"",""0.12"",1307"
"0,""2017-1-10""";"1308,""02:00"",9";"248.0,""83.0"",""0.64"",""956.92"",""15.76"",""0.36"",""5.37"",""1.47"",""0.83"",1308"
"0,""2017-1-10""";"1309,""02:10"",9";"254.4,""84.0"",""0.52"",""956.76"",""10.93"",""0.27"",""5.27"",""1.67"",""1.16"",1309"
"0,""2017-1-10""";"1310,""02:20"",9";"256.7,""84.3"",""0.87"",""956.75"",""22.02"",""0.41"",""5.43"",""1.67"",""0.71"",1310"
"0,""2017-1-10""";"1311,""02:30"",9";"277.2,""83.5"",""1.4"",""956.78"",""15.8"",""0.29"",""5.68"",""1.37"",""0.69"",1311"
"0,""2017-1-10""";"1312,""02:40"",9";"314.6,""86.1"",""1.18"",""956.81"",""15.13"",""0.29"",""5.28"",""2.06"",""1.15"",1312"
"0,""2017-1-10""";"1313,""02:50"",9";"279.7,""87.3"",""1.91"",""956.56"",""14.18"",""0.38"",""5.31"",""2.06"",""1.08"",1313"
"0,""2017-1-10""";"1314,""03:00"",9";"260.9,""88.0"",""1.28"",""956.35"",""11.26"",""0.29"",""5.07"",""2.35"",""1.53"",1314"
"0,""2017-1-10""";"1315,""03:10"",9";"258.9,""88.7"",""1.4"",""956.3"",""7.07"",""0.32"",""4.98"",""2.84"",""1.86"",1315"
"0,""2017-1-10""";"1316,""03:20"",9";"258.3,""88.3"",""1.11"",""956.17"",""6.62"",""0.37"",""5.06"",""2.94"",""2.28"",1316"
"0,""2017-1-10""";"1317,""03:30"",9";"259.7,""88.4"",""1.19"",""956.02"",""6.0"",""0.2"",""5.2"",""2.35"",""1.86"",1317"
"0,""2017-1-10""";"1318,""03:40"",9";"264.0,""88.7"",""1.32"",""955.91"",""3.52"",""0.21"",""5.26"",""2.35"",""1.86"",1318"
"0,""2017-1-10""";"1319,""03:50"",9";"271.6,""88.3"",""1.11"",""955.84"",""7.22"",""0.31"",""5.58"",""2.65"",""1.72"",1319"
"0,""2017-1-10""";"1320,""04:00"",9";"279.9,""87.0"",""1.12"",""955.78"",""7.31"",""0.26"",""6.09"",""1.86"",""1.28"",1320"
"0,""2017-1-10""";"1321,""04:10"",9";"282.9,""86.5"",""1.19"",""955.68"",""9.64"",""0.22"",""6.33"",""1.27"",""0.74"",1321"
"0,""2017-1-10""";"1322,""04:20"",9";"261.6,""87.3"",""1.39"",""955.55"",""5.69"",""0.2"",""6.28"",""1.86"",""1.37"",1322"
"0,""2017-1-10""";"1323,""04:30"",9";"272.6,""88.7"",""1.11"",""955.49"",""12.5"",""0.34"",""6.28"",""1.86"",""0.81"",1323"
"0,""2017-1-10""";"1324,""04:40"",9";"279.2,""90.0"",""1.11"",""955.33"",""10.97"",""0.27"",""6.18"",""1.57"",""0.61"",1324"
"0,""2017-1-10""";"1325,""04:50"",9";"277.6,""91.2"",""0.77"",""955.35"",""17.06"",""0.48"",""6.14"",""2.25"",""0.96"",1325"
"0,""2017-1-10""";"1326,""05:00"",9";"269.4,""91.8"",""1.05"",""955.41"",""5.52"",""0.43"",""6.16"",""2.55"",""1.85"",1326"
"0,""2017-1-10""";"1327,""05:10"",9";"354.8,""94.0"",""0.94"",""955.33"",""90.0"",""0.35"",""5.97"",""1.37"",""0.59"",1327"
"0,""2017-1-10""";"1328,""05:20"",9";"97.5,""96.4"",""0.9"",""955.16"",""22.44"",""0.34"",""5.59"",""1.27"",""0.54"",1328"
"0,""2017-1-10""";"1329,""05:30"",9";"142.9,""97.4"",""1.01"",""955.03"",""22.73"",""0.27"",""5.7"",""1.08"",""0.38"",1329"
"0,""2017-1-10""";"1330,""05:40"",9";"207.9,""96.8"",""1.39"",""954.82"",""22.25"",""0.58"",""6.13"",""2.25"",""0.97"",1330"
"0,""2017-1-10""";"1331,""05:50"",9";"226.0,""97.4"",""1.34"",""954.7"",""6.68"",""0.19"",""5.85"",""2.35"",""1.84"",1331"
"0,""2017-1-10""";"1332,""06:00"",9";"230.9,""98.7"",""0.29"",""954.52"",""5.68"",""0.28"",""5.92"",""3.04"",""2.18"",1332"
